trial,objective,stop_loss_pct,take_profit_pct,trailing_profit_pct,trailing_drawdown_pct,top_n,hold_days,observations,trades,total_return,max_drawdown,win_rate,sharpe,profit_factor,avg_trade_return,avg_period_return,params,backtest_config
375,-14.0,-5.5,4.5,5.0,3.2,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 4.5, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
376,-14.0,-5.5,4.5,5.0,3.2,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 4.5, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
381,-14.0,-5.5,6.0,3.0,1.8,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 1.8}"
382,-14.0,-5.5,6.0,3.0,1.8,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 1.8}"
387,-14.0,-5.5,6.0,3.0,2.5,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
388,-14.0,-5.5,6.0,3.0,2.5,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
393,-14.0,-5.5,6.0,3.0,3.2,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
394,-14.0,-5.5,6.0,3.0,3.2,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 3.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
399,-14.0,-5.5,6.0,4.0,1.8,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 1.8}"
400,-14.0,-5.5,6.0,4.0,1.8,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 1.8}"
405,-14.0,-5.5,6.0,4.0,2.5,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
406,-14.0,-5.5,6.0,4.0,2.5,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
411,-14.0,-5.5,6.0,4.0,3.2,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
412,-14.0,-5.5,6.0,4.0,3.2,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 4.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
417,-14.0,-5.5,6.0,5.0,1.8,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 1.8}"
418,-14.0,-5.5,6.0,5.0,1.8,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 1.8}"
423,-14.0,-5.5,6.0,5.0,2.5,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
424,-14.0,-5.5,6.0,5.0,2.5,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 2.5}"
429,-14.0,-5.5,6.0,5.0,3.2,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.12, 'ret20': 0.08, 'ret5': 0.03, 'avgTurnover5': 0.12, 'volumeRatio5': 0.05, 'volatility10': 0.18, 'pullback10': 0.2, 'closeVsMa20': 0.12, 'closeVsMa60': 0.04, 'ret60': 0.02, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.06}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
430,-14.0,-5.5,6.0,5.0,3.2,2,4,60,2,0.00890845090480008,-0.005404005990787941,0.5,1.3950895455785266,4.5249908122202935,0.027094451036039302,0.00014923669649621145,"{'min_avg_amount_20': 200000000.0, 'min_price_above_ma20': True, 'min_trend_quality': 2, 'min_ma20_slope_5': 0.0, 'ret20_min': 0.0, 'ret20_max': 0.16, 'ret5_min': -0.035, 'ret5_max': 0.03, 'pullback10_min': -0.045, 'pullback10_max': -0.005, 'close_vs_ma20_min': -0.025, 'close_vs_ma20_max': 0.022, 'max_volatility10': 0.014, 'volume_ratio5_min': 0.7, 'volume_ratio5_max': 1.45, 'top_n': 30, 'weights': {'ret10': 0.15, 'ret20': 0.1, 'ret5': 0.04, 'avgTurnover5': 0.1, 'volumeRatio5': 0.04, 'volatility10': 0.16, 'pullback10': 0.18, 'closeVsMa20': 0.09, 'closeVsMa60': 0.05, 'ret60': 0.03, 'distanceToHigh20': 0.02, 'ma20Slope5': 0.04}}","{'topN': 5, 'maxPositions': 5, 'initialCapital': 10000000, 'lotSize': 100, 'slippageBp': 10, 'feeBp': 3, 'entryAt': 'next_open', 'maxHoldDays': 5, 'stopLossPct': -5.5, 'takeProfitPct': 6.0, 'takeProfitPartialPct': 5.0, 'weakTakeProfitPct': 5.0, 'exitDrawdownFromHighPct': 3.2}"
